   timestep             momentum      temperature  total_potential   total_pressure
    1008300      1.177273301e-08      1.014055371      95721.78125  -0.007615467533
    1008400      1.037171504e-08      1.003444433      95728.99219   -0.00744004501
    1008500      1.415562334e-08     0.9943842888        95708.875   0.005847308319
    1008600      8.530097517e-09     0.9913746715      95732.69531 -0.0003692541504
    1008700      1.089388135e-08      1.018543482      95698.15625   0.002377854893
    1008800      1.870844279e-08      1.004170179      95732.96094  -0.002807604149
    1008900      1.546523976e-08     0.9894157648      95673.00781   0.006175706163
    1009000      1.135678396e-08       0.99028337      95754.34375  -0.008721772581
    1009100      2.066439286e-08      1.007166386      95669.84375  -0.004750370979
    1009200       1.02393658e-08      1.011031032      95627.96875  -0.007392841391
    1009300      1.282812967e-08     0.9932962656      95768.34375  -0.007545257919
    1009400      1.005492489e-08     0.9855635166      95747.73438  -0.009890935384
    1009500      1.343554157e-08      1.006029129      95686.50781   -0.01216279622
    1009600      1.350233081e-08      1.024247408        95723.375  -0.005926192738
    1009700      1.409927641e-08      1.006415725      95705.13281   -0.01210771408
    1009800      1.604015054e-08      1.017435312      95703.78906   0.001201379695
    1009900      1.721621601e-08        1.0068326        95775.875  -0.005608218256
    1010000      1.807110728e-08      1.023340583      95835.90625  -0.007938613184
    1010100      1.375449354e-08      1.030775309      95790.90625   0.003988433164
    1010200      1.169807895e-08      1.011006951      95824.82812  -0.004058157094
    1010300      5.877919484e-09     0.9881092906        95773.375    -0.0047344747
    1010400       7.30746974e-09      1.007428646      95661.94531  -0.003366892226
    1010500      1.358100743e-08      1.016682029      95717.54688   0.002672514645
    1010600      1.554757922e-08      1.019156933      95721.23438   -0.01334838104
    1010700      7.894642273e-09      1.003462791      95715.57812  -0.006431260612
    1010800       8.74096262e-09      1.018891454         95741.25   -0.01328646392
    1010900      1.470512512e-08      1.012428045      95686.89062   0.004078687634
    1011000      1.299104291e-08       1.00601089      95719.22656  -0.001736668637
    1011100      9.129205836e-09      1.004889011      95590.42969   0.001176545746
    1011200       7.04916614e-09      1.009091496      95774.01562   0.002012283308
    1011300      1.593511456e-08      1.002628207      95736.74219   0.002745351521
    1011400       1.48403041e-08     0.9964615107       95735.6875  -0.002022355562
    1011500      1.815276462e-08      1.031138182       95658.3125  -0.002427663887
    1011600      1.184666676e-08       1.00560236      95755.65625   -0.01495057344
    1011700      1.202845823e-08      1.008732557      95709.91406  -0.008630063385
    1011800      1.323344367e-08      1.012841225      95692.42188  2.569496246e-05
    1011900      1.401260974e-08      1.023334503      95771.26562   -0.01610936783
    1012000      1.509412684e-08      1.013592243      95790.32812   -0.01695223339
    1012100      1.192058008e-08      1.022936463      95758.07812   0.001955448883
    1012200       1.13635199e-08      1.013192177       95765.9375  -0.001424686052
    1012300      1.792935578e-08       1.00409317      95721.76562  -0.009003697895
    1012400      1.175452358e-08     0.9978129864      95644.35938   0.003611449152
    1012500      1.566354157e-08      0.998298049      95779.46875   0.001309913234
    1012600      1.990257026e-08     0.9864155054      95766.92188   0.001011888729
    1012700      1.801046245e-08     0.9865574241            95785   -0.01585962065
    1012800      1.422754536e-08      0.982093811      95718.88281    0.00360787916
    1012900      1.636482594e-08      0.977853775            95660   0.002629357623
    1013000      1.010001061e-08     0.9928005934      95667.66406  -0.006245452445
    1013100      2.298228097e-08      1.003193378        95738.625    -0.0103145605
    1013200      2.088978235e-08     0.9990640879      95765.92188   0.007257310208
    1013300      7.581762773e-09       1.00790751      95764.80469  -0.006883061957
    1013400      2.070637706e-08      0.988861382      95737.90625  -0.003490598174
    1013500      1.673981309e-08     0.9953017235      95587.64062   0.005707043689
    1013600       1.11744729e-08     0.9642651677      95727.70312  -0.006413522642
    1013700      2.088297357e-08     0.9831880331      95697.14062   -0.01606753469
    1013800       1.48463295e-08      1.016553044      95688.26562    0.00572799379
    1013900      1.580949238e-08      0.995130837      95785.85156  -0.002212614985
    1014000       1.10533156e-08     0.9993187189      95694.48438   -0.00511707738
    1014100      1.640108493e-08     0.9995165467       95704.0625  -0.006146911532
    1014200      2.007186239e-08      1.005071282       95674.8125   -0.01638049632
    1014300      6.318688683e-09     0.9896425009      95777.65625  -0.003632629057
    1014400      1.198427579e-08      0.997178793      95770.23438   -0.01306649111
    1014500      1.518791137e-08     0.9969113469       95713.4375  -0.003286508843
    1014600      1.420881279e-08      0.990901351      95783.79688  -0.001153301564
    1014700      9.797772371e-09      1.004723907      95770.66406  -0.005867000204
    1014800      1.109788972e-08     0.9993964434      95803.72656    -0.0208214689
    1014900      1.136765349e-08     0.9920607805      95745.29688   -0.01120287552
    1015000      1.154767038e-08     0.9801300764       95739.6875  -0.008706985041
    1015100      5.036871364e-09     0.9958761334      95705.03125  0.0006099142483
    1015200      1.756256118e-08       1.01467669      95733.61719  -0.009500274435
    1015300       2.09966533e-08     0.9969183207      95755.09375  -0.008548813872
    1015400      1.382580717e-08      1.019217372       95711.6875   -0.01629840024
    1015500      1.569094366e-08      1.000859737      95768.09375  -0.008193394169
    1015600      1.482756851e-08     0.9891915917      95754.90625  -0.008203643374
    1015700      1.558943907e-08      1.000451922      95694.26562   -0.02018245496
    1015800      7.359940213e-09     0.9929343462      95650.74219  -0.007837771438
    1015900      2.416433098e-08     0.9968405366      95688.70312   -0.01176866796
    1016000      1.134815619e-08      1.001807332      95719.66406  -0.006940518972
    1016100      1.466207156e-08     0.9937234521      95670.73438   -0.01163482852
    1016200      6.043895606e-09      1.013430238      95688.19531  -0.003652115585
    1016300      9.181925442e-09       1.01940155      95801.00781   0.007661417127
    1016400      8.577526245e-09      1.011536598      95756.73438    -0.0136548439
    1016500      1.912851211e-08     0.9984819293      95744.28125  -0.005915352143
    1016600      1.490683843e-08      1.008927345      95780.76562 -0.0007285111351
    1016700      9.648149835e-09     0.9977840781      95707.14062  -0.003155358136
    1016800       1.51900803e-08     0.9896696806      95706.00781   0.006654480938
    1016900      1.470311428e-08     0.9977449775       95762.5625   -0.01912709326
    1017000      1.554414553e-08     0.9950410128         95737.25    0.00432355376
    1017100       1.67862062e-08     0.9863948226      95660.60938   -0.01148301177
    1017200      9.738305273e-09     0.9946454167      95681.04688  -0.008728943765
    1017300      1.083251444e-08     0.9901627302       95806.5625   0.002491404535
    1017400      1.428933327e-08       1.00143671      95681.89844 -0.0003351561027
    1017500      1.740473543e-08     0.9881669283      95771.35156   -0.01053433865
    1017600      1.055968291e-08      1.004703879      95777.53125  -0.006937935483
    1017700      6.952943998e-09     0.9836945534      95723.89062  -0.006774647627
    1017800      2.070958693e-08      1.003266931      95695.57812  -0.009349742904
    1017900      1.661455684e-08      1.029682398      95629.19531   0.003552722745
    1018000      1.362631519e-08      1.002844453      95767.29688   -0.01182160806
    1018100      1.537663685e-08       1.00523293      95748.52344 -0.0006233644672
    1018200      2.322076753e-08       1.01071012      95705.59375  -0.007507017814
    1018300      1.714964348e-08      0.992102623      95696.95312   0.008844811469
    1018400      1.867258703e-08     0.9906548858      95679.20312  -0.005285796709
    1018500      2.089055506e-08      1.001527905      95679.89844   -0.01164542139
    1018600      2.067338123e-08     0.9931063056      95708.98438  -0.007341058459
    1018700      1.985820042e-08     0.9936850667       95734.9375  -0.005020598881
    1018800      2.007738686e-08       0.99113518        95750.625   -0.01004178915
    1018900      1.335858801e-08      1.014811635      95828.76562  -0.008819368668
    1019000      1.556680651e-08      1.011873722      95739.74219  -0.003012315836
    1019100      1.992786025e-08      1.029898643      95737.85938   -0.01721352711
    1019200      1.697571328e-08      1.000223875      95682.20312  -0.009065362625
    1019300      1.088753265e-08     0.9935113788         95804.75   -0.01132647507
    1019400      1.718453291e-08      1.013734579      95666.92188  -0.007807333954
    1019500      3.564246676e-09      1.005989075      95790.16406  -0.009893448092
    1019600      1.757143586e-08      1.021927118      95724.90625   0.002128857886
    1019700      1.184685683e-08     0.9942245483      95828.78125   -0.01391243376
    1019800      2.319420567e-08      1.006161451      95766.01562  -0.007643043529
    1019900      1.905452685e-08      1.017592788      95741.60938  -0.005020329263
    1020000       1.42016896e-08      1.011977673       95813.4375  -0.008430636488
    1020100      1.329091948e-08       1.00388968      95716.39062  -0.002547585638
    1020200       1.44938932e-08       1.02618897      95713.67188   0.006806504447
    1020300      1.742705891e-08      1.000331163      95781.71875   -0.01199410763
    1020400      9.381028399e-09     0.9936977029      95755.20312  -0.008633520454
    1020500      1.911796943e-08      1.000628471      95704.17188   -0.00628529489
    1020600      2.685518474e-09     0.9896826744            95727 -0.0004191383196
    1020700      6.496585492e-09      1.011792898      95691.34375  0.0005235784338
    1020800      1.790846227e-08      1.015225172      95719.57812   0.001703016576
    1020900      9.200219253e-09     0.9810124636      95758.95312   -0.01120219566
    1021000      6.762257865e-09     0.9949636459      95695.28125  -0.003784767818
    1021100      4.520006591e-09      0.991969049      95736.44531   0.002291421872
    1021200       6.32421937e-09      1.007341862      95676.90625   0.008857456036
    1021300      1.369062996e-08       1.02856636      95763.26562  -0.001581019606
    1021400      1.444219055e-08      1.012503266      95700.34375  -0.001695562853
    1021500      1.602335331e-08      1.015964508      95713.63281 -0.0004921828513
    1021600      1.882812661e-08     0.9902969599      95771.28125   0.002157122828
    1021700      5.308414153e-09     0.9913396239      95813.66406  -0.005206314381
    1021800      1.001523753e-08      1.001894712      95835.01562   0.004628106952
    1021900      9.488855923e-09     0.9952855706      95704.00781   0.008222185075
    1022000      6.297000255e-09     0.9850330353      95739.05469    -0.0167676881
    1022100      5.292665417e-09      1.008615017      95721.89062  -0.001992646838
    1022200      1.419378837e-08      1.008113742      95711.84375   -0.01069429237
    1022300      1.719313225e-08      1.014108658      95765.64062   0.002047185088
    1022400      9.038580551e-09      0.980701685      95762.09375  -0.003841867205
    1022500      3.069974275e-09      1.010803342      95673.03125  -0.007533313241
    1022600      1.893104873e-08      1.007457376      95764.28906  0.0003714973282
    1022700      1.353316748e-08      1.026413918      95767.67188  -0.004582318477
    1022800      1.307200481e-08      1.001082897      95762.89844   -0.01189539395
    1022900      1.336977462e-08      1.002643466      95748.70312    -0.0156724602
    1023000      1.796805194e-08     0.9928130507      95684.20312   -0.01881335862
    1023100      1.220977186e-08     0.9960430264      95725.01562   -0.01088859234
    1023200      1.471404154e-08     0.9784416556      95713.82031   -0.01187393442
    1023300       1.85704927e-08     0.9730417132      95715.44531   -0.01493007597
    1023400       1.07852367e-08     0.9698545933      95812.15625   -0.02623634413
    1023500      9.153440672e-09     0.9888383746      95641.92188  -0.003737400519
    1023600      8.079991787e-09     0.9843305349      95775.98438   0.001616482041
    1023700      9.267703049e-09     0.9959206581      95741.78125   -0.01342224237
    1023800      1.510433734e-08      0.987588048      95736.76562  -0.003782043234
    1023900      1.753368473e-08     0.9946026206      95680.51562   -0.01176082995
    1024000       1.18756569e-08      1.003804445      95681.99219   -0.01680242643
    1024100      1.305832864e-08      1.008373737      95633.45312  -0.009958641604
    1024200      1.748350975e-08     0.9932075143       95682.0625  -0.009677842259
    1024300      1.647613423e-08      1.009037495      95657.15625  -0.002674082061
    1024400      1.142457773e-08     0.9849780202      95681.77344  -0.008642149158
    1024500      1.090290702e-08     0.9836263061      95666.70312   0.007311685011
    1024600      1.236227831e-08      1.017514706      95776.53125   -0.01599386148
    1024700      1.174248521e-08      1.032946229      95751.72656  -0.002904457971
    1024800      8.005422991e-09      1.022687674      95759.30469   -0.00702559622
    1024900      1.336991851e-08      1.015010357      95679.07812   -0.01372077875
    1025000      1.907605629e-08      1.006233573      95667.36719  -0.004092360847
    1025100      1.845399211e-08     0.9754229188      95675.00781  -0.006009896751
    1025200      1.692630569e-08      0.974809587      95776.76562   -0.01638885587
    1025300      1.649164716e-08     0.9929200411      95728.45312    -0.0044611427
    1025400      1.423112117e-08      1.010505438      95700.85156   -0.01901859045
    1025500      1.429175711e-08      1.009432793      95673.66406   -0.01389451046
    1025600      7.790023737e-09     0.9887621403      95786.60156   0.001078826375
    1025700      1.453943987e-08     0.9974881411      95839.23438   -0.00726824766
    1025800       1.30610287e-08      1.012791872      95777.28125   -0.01203233376
    1025900      1.896622237e-08     0.9932860136        95817.625 -0.0005744693917
    1026000      1.466492172e-08      0.988363564      95709.55469   -0.01469305437
    1026100      1.747760336e-08     0.9914312363      95671.15625   0.003687701887
    1026200      2.549460421e-09     0.9885420799          95764.5  -0.008254856803
    1026300      1.307243913e-08      1.013992906      95691.82812  -0.009402072988
    1026400      1.338964584e-08      1.010422349      95700.50781  -0.004669594578
    1026500      1.357857471e-08      1.016047955      95741.83594  -0.001185068046
    1026600      2.198086335e-08      1.019248247         95632.25   0.004345897119
    1026700      9.026194903e-09     0.9748135805      95839.78125   -0.01797693968
    1026800       9.80009407e-09     0.9744275212        95726.125  -0.004226244986
    1026900      9.858125871e-09      0.992852807      95737.71875  -0.006073575467
    1027000      1.675710415e-08     0.9936771393      95692.24219   -0.01023715734
    1027100      1.826985674e-08      1.012556553      95639.03125  -0.001192910364
    1027200      1.674371575e-08     0.9975743294      95791.07031  -0.007232034579
    1027300      8.673963769e-09      1.005903602      95757.03906  -0.008470281027
    1027400      1.690149354e-08      1.004876614      95802.73438  -0.003817664692
    1027500      1.475025257e-08     0.9990119338      95741.35938   -0.01564876176
    1027600      1.895048563e-08      1.005987048      95771.16406  -0.002414902439
    1027700      1.689435969e-08      1.000205874      95797.44531  -0.009359130636
    1027800      1.313590126e-08     0.9980448484      95826.59375   -0.01327664778
    1027900      9.659689937e-09        1.0032444      95850.35156  -0.004159987438
    1028000      1.690334805e-08      1.000907779      95810.41406    -0.0125963958
    1028100      1.238896896e-08      1.010121942      95761.08594   0.007823663764
    1028200      2.219587891e-08     0.9867258072      95754.90625  -0.007426043041
    1028300      1.083184742e-08       1.00628829      95695.57812  1.276137482e-06
    1028400      3.545852278e-09     0.9876241088       95767.0625  -0.001884704921
    1028500      1.626198021e-08      1.007764697      95723.35938  -0.006693685427
    1028600      1.161997076e-08      1.010382056      95698.07812   0.004064168781
    1028700      1.219833923e-08      1.010309935      95802.60156     -0.022143282
    1028800      1.762957247e-08      1.016955853      95771.40625  -0.005846321583
    1028900      2.125087128e-08      1.012910962      95713.92969  -0.007748375647
    1029000      1.113219117e-08     0.9885776043      95668.80469   -0.01385272015
    1029100      2.078479966e-08      1.001747012      95703.90625  -0.003609327599
    1029200      1.769260471e-08      1.000410438      95655.64062  -0.009915884584
    1029300      1.512747438e-08      1.013172984      95712.20312 -0.0002309278934
    1029400       7.82091103e-09     0.9924191236      95712.20312  -0.004210119136
    1029500      1.455738374e-08      1.003113031      95740.10938   -0.01854284294
    1029600      1.500795577e-08      1.007080793      95667.32812   0.002832658822
    1029700       1.42555221e-08       0.99630934      95705.15625   -0.00211572554
    1029800      1.448333098e-08     0.9837669134      95711.90625  -0.006991374306
    1029900      1.045781506e-08     0.9939231873      95642.86719  -0.004591127858
    1030000      1.633810065e-08     0.9987799525      95652.82812    -0.0171926152
    1030100      1.404313643e-08     0.9793146253      95779.64062  -0.005688323174
    1030200      1.107257841e-08      0.998703599      95782.60938   -0.01649270393
    1030300      4.941239418e-09      1.021197677      95764.42969  -0.006071672309
    1030400       1.33262219e-08     0.9901697636      95649.63281  -0.003996964078
    1030500       1.03599449e-08     0.9929987788      95675.57812   0.002749824664
    1030600      1.281682405e-08      1.006027102      95674.96875   -0.01404065639
    1030700      1.800868255e-08      1.008360863      95723.51562   0.003924063407
    1030800       1.68742762e-08      1.004499316      95870.78125   -0.01085623819
    1030900      1.519517134e-08      1.017767549      95796.58594  -0.003705969546
    1031000      1.669043748e-08       1.00634706      95886.36719  -0.001082614996
    1031100      9.691194514e-09      1.014564991      95778.78906   -0.00804863032
    1031200      1.698320595e-08     0.9961063862       95792.3125  -0.009162322618
    1031300      2.027472057e-08      1.009896636      95651.76562  -0.008024494164
    1031400      1.442724429e-08      1.002904415      95725.71875   -0.00277861068
    1031500      1.102510705e-08      1.008177519      95785.14062  -0.009344554506
    1031600      1.668717609e-08       1.00528121      95779.17188  -0.006910377182
    1031700      1.652296078e-08      1.006081223      95774.20312  -0.009145644493
    1031800      1.803470795e-08      1.002232313      95726.60156   0.002400538186
    1031900      1.391386206e-08      1.003437161      95665.29688 -0.0001384675415
    1032000      4.571652834e-09     0.9885215163      95664.53125   -0.01055227034
    1032100      9.958112557e-09     0.9945499301      95690.92188  -0.006735573057
    1032200      1.319731791e-08     0.9882700443      95715.21875  -0.009311171249
    1032300      1.417372886e-08      1.009153485       95745.0625   -0.01116711739
    1032400      1.265239913e-08      1.001476169      95693.39062  -0.008246392012
    1032500      1.252632753e-08      1.005143404      95668.21094   -0.01696936972
    1032600      1.150280582e-08      1.008260727      95661.03125  -0.004213276319
    1032700      2.041019975e-08     0.9796124697      95760.88281   -0.00122036715
    1032800      1.465894339e-08      1.006152034      95755.01562  -0.009407747537
    1032900      6.200534752e-09      1.011188984       95734.5625  -0.004505485296
    1033000      9.757032515e-09     0.9919095635       95882.9375   -0.01457487233
    1033100      1.688889384e-08      1.015126109      95710.02344   -0.01732167229
    1033200      1.995809384e-08     0.9860660434      95842.35156  -0.002659563208
    1033300      2.179463188e-08      1.019189835      95638.91406   -0.01056982763
    1033400      1.399510463e-08      1.005391955      95777.76562  -0.004580715206
    1033500      1.236179514e-08      1.014062047      95704.76562  -0.003444206901
    1033600      6.861602397e-09     0.9980521202      95704.64844 -0.0004039836349
    1033700      1.400997096e-08     0.9974334836      95719.28906  -0.005623637699
    1033800      3.586874797e-09      1.005311251      95684.79688   0.003690516809
    1033900      1.993275234e-08     0.9893016219      95745.59375   0.004605099093
    1034000      5.385636825e-09      1.012400627      95649.00781   0.008196425624
    1034100       7.35243777e-09     0.9984620214      95759.17969  -0.003343594959
    1034200      1.129850435e-08     0.9931673408      95695.50781  -0.006069570314
    1034300      2.078816053e-08     0.9993157983      95715.10938   0.004479397088
    1034400      1.238637459e-08      1.009546041      95737.64062  -0.006425025407
    1034500      1.769977764e-08     0.9888654351      95763.60938  -0.008261947893
    1034600      9.035412418e-09      1.002689004      95728.86719  -0.008305575699
    1034700      9.268789292e-09      1.016008258      95693.63281   -0.00496463431
    1034800      9.769999032e-09     0.9963863492      95710.71094  -0.000345895096
    1034900      1.126846527e-08      1.013270497      95772.60938   -0.01427455153
    1035000      2.061602444e-08     0.9999675751      95749.72656   -0.01197837014
    1035100      1.900223978e-08      1.029450774      95694.89062  -0.008508348837
    1035200      5.871699127e-09     0.9867249131      95735.19531  -0.002096080221
    1035300       1.73848651e-08     0.9954963326      95738.03906    -0.0142179383
    1035400      1.139773254e-08     0.9955387712      95708.42969  -0.006743132602
    1035500       1.32541933e-08     0.9998903871      95685.51562  -0.003486813977
    1035600      8.979024635e-09     0.9925603271      95690.15625  -0.008029977791
    1035700      8.245314653e-09     0.9878041148      95714.34375    -0.0101241637
    1035800      1.966308716e-08      1.008074403      95652.13281   -0.01167252474
    1035900      2.145860378e-08      1.025644302      95658.04688   0.002236004919
    1036000      1.834434116e-08     0.9978689551      95748.46875  -0.002508188598
    1036100      1.142802208e-08      1.017256498      95791.77344  -0.005395601969
    1036200       9.95105065e-09      0.996296823      95723.78906    0.01028227899
    1036300      1.338886602e-08     0.9976494908      95737.07812    -0.0117875319
    1036400      2.394506637e-08       0.99368608      95789.82812   -0.01028068271
    1036500      2.107912067e-08      1.022242665         95721.25   0.002133242553
    1036600      1.548222173e-08      1.004752636      95732.17969  -0.003084605327
    1036700      1.379061398e-08      1.003212452      95812.80469   -0.01820024662
    1036800      1.372435587e-08      1.001936078      95779.22656   -0.01450885367
    1036900      1.200146027e-08     0.9891371131      95737.40625  -0.003715202678
    1037000      1.469828703e-08      1.013897657      95692.59375  -0.004583051428
    1037100      1.438316133e-08     0.9933601022      95901.82812   -0.01540789474
    1037200        1.3202615e-08      1.006430268      95912.21875   -0.01049972791
    1037300      1.444114694e-08      1.014992476      95731.60938 -0.0008022577385
    1037400      1.863916665e-08       1.01545465      95819.92188   -0.01990183257
    1037500      1.538665728e-08      1.005906463      95772.90625  -0.008299667388
    1037600      1.498036184e-08     0.9922072887      95737.42969  -0.004982451443
    1037700      1.448319686e-08     0.9909445643      95777.95312   -0.00417891331
    1037800      2.112048669e-08      1.008494854      95774.02344   -0.01593988389
    1037900      1.507720171e-08      1.023779631      95745.03906   -0.01051696669
    1038000      1.586967713e-08      1.030322313      95717.82031   0.008872175589
    1038100      9.693648551e-09      1.017151237      95850.59375   -0.01291486062
    1038200      1.410422712e-08      1.030495882      95764.45312  -0.004109723493
    1038300      1.653679149e-08      1.032113671      95712.01562  -0.002083389321
    1038400      9.990494654e-09      1.020053506         95732.25  -0.007860817015
    1038500      2.175240787e-08      1.006167412      95732.09375   0.003524440108
    1038600      1.552172435e-08      1.003211141      95648.84375 -0.0009352983907
    1038700      9.563571268e-09      1.001582503      95728.14062  -0.009529978037
    1038800      1.695613783e-08      1.005123138      95655.55469  0.0007709416095
    1038900      1.040561326e-08     0.9975747466      95739.75781  -0.003277593525
    1039000      1.201946542e-08     0.9986603856      95748.28125   -0.01031945739
    1039100       1.65374221e-08     0.9910275936      95674.07812  -0.002917303238
    1039200      1.336329714e-08     0.9976731539      95703.07812  0.0006850517821
    1039300      1.095822211e-09      1.008080721       95651.3125  -0.002556364052
    1039400      1.367021696e-08      1.009520292      95674.66406  -0.004717535805
    1039500       1.88749123e-08      1.006490231      95698.04688 -0.0002369509166
    1039600      1.544833239e-08      1.005720377      95673.47656   -0.00759418821
    1039700      1.285767759e-08     0.9695532322      95744.35156   0.001113931183
    1039800      2.093875118e-08      1.002117634      95732.97656   -0.01262801606
    1039900      1.901225666e-08      1.005668998      95740.60938   0.003318562405
    1040000      1.825220508e-08      0.999202013       95729.5625   -0.01008035615
    1040100      1.200250122e-08      0.989262104      95763.26562   -0.01032097172
    1040200      1.093851765e-08      1.012195468      95808.83594  -0.001240834012
    1040300      6.844838474e-09     0.9895895123      95823.08594  -0.004468605388
    1040400      1.864087373e-08     0.9903833866      95690.64062    0.00909632165
    1040500      1.203375444e-08      0.981251061      95688.07031  -0.008714902215
    1040600      1.674514216e-08     0.9953696132      95686.07812  -0.006853207015
    1040700      1.291705143e-08     0.9919281006      95719.48438   0.003240461927
    1040800      1.299539765e-08     0.9942147732      95728.53906  -0.002803590149
    1040900      9.613335905e-09     0.9923090339      95728.30469    -0.0127085764
    1041000      1.864686539e-08      1.014392853      95651.82812  -0.005718429573
    1041100       9.27684507e-09     0.9970521927      95677.15625   -0.00320324651
    1041200      1.514860415e-08     0.9848197699      95656.51562  -0.003722753609
    1041300      5.910070655e-09     0.9980611801      95689.17188   0.002801404335
    1041400      1.103246561e-08      1.007390261      95700.57812     0.0033164958
    1041500       8.39017833e-09       1.01441443      95716.20312  -0.004675136413
    1041600      1.393468718e-08      1.003497839      95762.07031 -0.0007549920701
    1041700      1.019171503e-08      1.018729568      95745.07812  -0.009127575904
    1041800      1.127560445e-08     0.9925237894      95672.73438  -0.003873554291
    1041900      1.198393473e-08      1.004329801            95740  -0.003230451606
    1042000      1.855762477e-08      1.022724867       95679.6875    -0.0132768238
    1042100      2.130307308e-08      1.001492262      95783.89062   -0.01461450756
    1042200      8.428116871e-09       1.02183485          95759.5   0.007174409926
    1042300      1.583209297e-08      1.012389064      95780.32812  -0.007797602098
    1042400      9.585442662e-09      1.002317667      95745.10938  -0.001624668716
    1042500      1.044251263e-08     0.9958186746      95804.53906  -0.004081895575
    1042600      1.335714295e-08     0.9924509525      95824.74219   -0.01156882197
    1042700      1.070098854e-08      1.012247682          95838.5  -0.005048386753
    1042800      1.073277556e-08      1.013468385       95794.5625  -0.006719332188
    1042900      1.702677466e-08      1.017493367      95619.26562  -0.001591524458
    1043000      2.360592788e-08      1.010350227        95740.875   0.004481174517
    1043100      1.334539057e-08     0.9990693927      95723.09375   -0.01059339847
    1043200      8.802350848e-09      1.001572371      95682.84375  0.0008412881289
    1043300      1.046275866e-08     0.9849157333      95663.75781  -0.003003135789
    1043400         1.535075e-08     0.9981625676      95725.07812   -0.01718088612
    1043500      2.298408042e-08     0.9948117137      95702.96094   -0.01365045831
    1043600      1.085407764e-08     0.9957936406      95652.86719   -0.01590883359
    1043700      1.224881707e-08      1.013630033      95664.46094   -0.01324413903
    1043800      2.035213775e-08      1.009905219      95751.34375  -0.005322491284
    1043900      1.582112041e-08      1.004163265      95734.67188   0.002766096499
    1044000      8.013081754e-09      1.013215661      95697.59375   -0.01110837981
    1044100      1.370398284e-08      0.999848783      95684.84375  -0.001848637476
    1044200      6.343105152e-09     0.9838203192         95717.75   -0.01234756224
    1044300      1.774177072e-08      0.989926517      95742.32812  -0.009406731464
    1044400      1.689645934e-08     0.9880556464       95711.9375  -0.004143353552
    1044500      1.598650456e-08     0.9997931719       95717.1875 -0.0003884315374
    1044600      1.670020566e-08     0.9951633215       95765.6875  -0.007438442204
    1044700      8.511312544e-09      1.008846641      95722.34375  -0.005641998257
    1044800      5.506337608e-09      1.027291536      95759.14844   -0.01797842421
    1044900      1.672162497e-08      1.018130064      95788.09375  -0.001578158233
    1045000      1.095675994e-08      1.014302731       95746.8125   -0.01946416125
    1045100      1.882762035e-08     0.9844875336      95807.44531   -0.00749555463
    1045200      1.195508048e-08       1.00214088       95775.5625   0.002094101859
    1045300      1.833351426e-08      1.011126399      95750.96094   -0.01756609417
    1045400      1.750744438e-08       1.01060009      95736.96875     0.0113318935
    1045500      1.475757827e-08     0.9999145269      95751.84375   0.003205736866
    1045600      1.663890359e-08     0.9981177449       95770.4375  -0.003787933849
    1045700      1.819258166e-08       1.00853622      95715.26562 -0.0004530199803
    1045800      1.154828855e-08      1.001537442      95800.79688   0.004798915237
    1045900       1.06108482e-08      1.007668257      95709.51562 -0.0006259343936
    1046000       1.30919986e-08      1.003128529      95722.85938   -0.01770276949
    1046100       1.03513198e-08     0.9849486351      95705.70312  -0.002617300721
    1046200      1.659616622e-08     0.9752791524      95782.71875   -0.00907877367
    1046300      1.400084848e-08     0.9910349846      95785.75781     -0.005676392
    1046400      7.509449951e-09     0.9945436716      95716.78125    0.00459912885
    1046500      1.004667816e-08     0.9981060624      95685.66406    0.01301375404
    1046600       5.73406167e-09     0.9930862784         95734.25  -0.005871861707
    1046700      1.011585749e-08     0.9890363812      95801.39062  -0.001363082672
    1046800      1.516773196e-08     0.9848906994      95705.89062  -0.002784134587
    1046900       1.04404414e-08      1.018594265      95718.64844    0.00335522159
    1047000      1.164810381e-08      1.013948202      95829.74219  -0.009887332097
    1047100      1.095519675e-08      1.005615234      95725.32031  0.0007975638728
    1047200       2.49127492e-08      0.998375237       95684.8125  -0.003248087829
    1047300      1.641706326e-08     0.9999423027       95651.6875   -0.01315216441
    1047400      7.900491816e-09     0.9739839435      95745.65625  -0.007589640096
    1047500       1.22862911e-08     0.9691463709      95759.53125  -0.006203335244
    1047600      1.489587831e-08      1.000610828         95682.25  -0.001275055693
    1047700      1.282555839e-08     0.9990561604      95693.01562  0.0008864695556
    1047800      6.483796167e-09     0.9923106432        95789.625   -0.00177807908
    1047900      2.339153227e-08     0.9855971932      95776.80469    -0.0160705056
    1048000      1.093954705e-08      1.008205056      95697.42188   0.006283021066
    1048100      1.068903632e-08      1.001368165      95708.72656  -0.009748798795
    1048200      1.440463215e-08      1.007613182      95726.22656   -0.01127833128
    1048300      2.693589796e-09      1.000527143      95681.28125  -0.002259262372
    1048400      1.617996936e-08      1.001892686          95693.5  -0.001082972623
    1048500      1.864137644e-08      0.990201354      95675.23438   -0.00577610312
    1048600      5.676482395e-09     0.9874429703      95761.60938   -0.01537746098
    1048700      8.552796693e-09      1.006722927      95727.78125  -0.003310985165
    1048800      1.399473959e-08      1.004179358      95736.71094  0.0001387192315
    1048900      1.379096481e-08     0.9909537435       95841.3125   -0.01331755426
    1049000      7.157883175e-09      1.004412889      95821.25781  -0.004631058779
    1049100      1.736769129e-08      1.018510222      95738.24219  -0.002088065725
